Country,Sector,Year of Date,Month of Date,Unit,Value
Germany,Power,2022,May,Million Cubic Meter,776.447355
Germany,Industrial,2022,May,Million Cubic Meter,2763.552645
Germany,Household,2022,May,Million Cubic Meter,1255
Germany,Power,2022,June,Million Cubic Meter,815.37596
Germany,Industrial,2022,June,Million Cubic Meter,2344.62404
Germany,Household,2022,June,Million Cubic Meter,760
Germany,Power,2022,July,Million Cubic Meter,768.492042
Germany,Industrial,2022,July,Million Cubic Meter,2207.507958
Germany,Household,2022,July,Million Cubic Meter,626
Germany,Power,2022,August,Million Cubic Meter,843.985477
Germany,Industrial,2022,August,Million Cubic Meter,2032.014523
Germany,Household,2022,August,Million Cubic Meter,546
Germany,Power,2022,September,Million Cubic Meter,660.086852
Germany,Industrial,2022,September,Million Cubic Meter,2365.913148
Germany,Household,2022,September,Million Cubic Meter,1157
Germany,Power,2022,October,Million Cubic Meter,819.263061
Germany,Industrial,2022,October,Million Cubic Meter,2525.736939
Germany,Household,2022,October,Million Cubic Meter,1733
Germany,Power,2022,November,Million Cubic Meter,792.147234
Germany,Industrial,2022,November,Million Cubic Meter,3133.852766
Germany,Household,2022,November,Million Cubic Meter,3383
Germany,Power,2022,December,Million Cubic Meter,1375.411984
Germany,Industrial,2022,December,Million Cubic Meter,3324.588016
Germany,Household,2022,December,Million Cubic Meter,5524
Germany,Power,2021,January,Million Cubic Meter,1175.984083
Germany,Industrial,2021,January,Million Cubic Meter,5207.063539
Germany,Household,2021,January,Million Cubic Meter,6713.714299
Germany,Power,2021,February,Million Cubic Meter,1036.106945
Germany,Industrial,2021,February,Million Cubic Meter,4630.559711
Germany,Household,2021,February,Million Cubic Meter,5680.000004
Germany,Power,2021,March,Million Cubic Meter,1108.35803
Germany,Industrial,2021,March,Million Cubic Meter,4583.832458
Germany,Household,2021,March,Million Cubic Meter,4992.476189
Germany,Power,2021,April,Million Cubic Meter,952.764215
Germany,Industrial,2021,April,Million Cubic Meter,4052.950075
Germany,Household,2021,April,Million Cubic Meter,3968.57142
Germany,Power,2021,May,Million Cubic Meter,597.867495
Germany,Industrial,2021,May,Million Cubic Meter,3677.180127
Germany,Household,2021,May,Million Cubic Meter,2550.857134
Germany,Power,2021,June,Million Cubic Meter,826.827027
Germany,Industrial,2021,June,Million Cubic Meter,2893.172973
Germany,Household,2021,June,Million Cubic Meter,771.42858
Germany,Power,2021,July,Million Cubic Meter,676.518962
Germany,Industrial,2021,July,Million Cubic Meter,2984.433416
Germany,Household,2021,July,Million Cubic Meter,746.952378
Germany,Power,2021,August,Million Cubic Meter,443.558372
Germany,Industrial,2021,August,Million Cubic Meter,2978.25114
Germany,Household,2021,August,Million Cubic Meter,906.380945
Germany,Power,2021,September,Million Cubic Meter,611.942866
Germany,Industrial,2021,September,Million Cubic Meter,3019.485704
Germany,Household,2021,September,Million Cubic Meter,1174.28571
Germany,Power,2021,October,Million Cubic Meter,586.717645
Germany,Industrial,2021,October,Million Cubic Meter,3694.234733
Germany,Household,2021,October,Million Cubic Meter,3008.476189
Germany,Power,2021,November,Million Cubic Meter,986.386923
Germany,Industrial,2021,November,Million Cubic Meter,4373.613087
Germany,Household,2021,November,Million Cubic Meter,4768.57143
Germany,Power,2021,December,Million Cubic Meter,978.429109
Germany,Industrial,2021,December,Million Cubic Meter,4642.904214
Germany,Household,2021,December,Million Cubic Meter,5999.23811
Germany,Power,2020,January,Million Cubic Meter,1085.004952
Germany,Industrial,2020,January,Million Cubic Meter,4804.995048
Germany,Household,2020,January,Million Cubic Meter,5813.238095
Germany,Power,2020,February,Million Cubic Meter,768.398667
Germany,Industrial,2020,February,Million Cubic Meter,4382.553714
Germany,Household,2020,February,Million Cubic Meter,4913.428571
Germany,Power,2020,March,Million Cubic Meter,819.150286
Germany,Industrial,2020,March,Million Cubic Meter,4356.373524
Germany,Household,2020,March,Million Cubic Meter,4626.380952
Germany,Power,2020,April,Million Cubic Meter,640.617524
Germany,Industrial,2020,April,Million Cubic Meter,3290.811047
Germany,Household,2020,April,Million Cubic Meter,2371.428571
Germany,Power,2020,May,Million Cubic Meter,781.175619
Germany,Industrial,2020,May,Million Cubic Meter,3151.39581
Germany,Household,2020,May,Million Cubic Meter,1857.047619
Germany,Power,2020,June,Million Cubic Meter,996.706857
Germany,Industrial,2020,June,Million Cubic Meter,2857.578857
Germany,Household,2020,June,Million Cubic Meter,937.142857
Germany,Power,2020,July,Million Cubic Meter,1121.582667
Germany,Industrial,2020,July,Million Cubic Meter,2887.750666
Germany,Household,2020,July,Million Cubic Meter,808.952381
Germany,Power,2020,August,Million Cubic Meter,988.47619
Germany,Industrial,2020,August,Million Cubic Meter,2885.04762
Germany,Household,2020,August,Million Cubic Meter,661.333333
Germany,Power,2020,September,Million Cubic Meter,904.794667
Germany,Industrial,2020,September,Million Cubic Meter,3155.205333
Germany,Household,2020,September,Million Cubic Meter,1182.857143
Germany,Power,2020,October,Million Cubic Meter,836.578476
Germany,Industrial,2020,October,Million Cubic Meter,3958.088191
Germany,Household,2020,October,Million Cubic Meter,3014.380952
Germany,Power,2020,November,Million Cubic Meter,1131.458095
Germany,Industrial,2020,November,Million Cubic Meter,4308.541905
Germany,Household,2020,November,Million Cubic Meter,4277.142857
Germany,Power,2020,December,Million Cubic Meter,1188.149714
Germany,Industrial,2020,December,Million Cubic Meter,4654.612191
Germany,Household,2020,December,Million Cubic Meter,5760.095238
Germany,Power,2019,January,Million Cubic Meter,2317.487619
Germany,Industrial,2019,January,Million Cubic Meter,3950.417143
Germany,Household,2019,January,Million Cubic Meter,6766.857143
Germany,Power,2019,February,Million Cubic Meter,1796.807619
Germany,Industrial,2019,February,Million Cubic Meter,3317.859048
Germany,Household,2019,February,Million Cubic Meter,4920
Germany,Power,2019,March,Million Cubic Meter,1395.154286
Germany,Industrial,2019,March,Million Cubic Meter,3550.083809
Germany,Household,2019,March,Million Cubic Meter,4384.285714
Germany,Power,2019,April,Million Cubic Meter,1259.304762
Germany,Industrial,2019,April,Million Cubic Meter,3029.266667
Germany,Household,2019,April,Million Cubic Meter,2722.857143
Germany,Power,2019,May,Million Cubic Meter,1234.495238
Germany,Industrial,2019,May,Million Cubic Meter,3019.885714
Germany,Household,2019,May,Million Cubic Meter,2285.142857
Germany,Power,2019,June,Million Cubic Meter,1152.891429
Germany,Industrial,2019,June,Million Cubic Meter,2427.108571
Germany,Household,2019,June,Million Cubic Meter,711.428571
Germany,Power,2019,July,Million Cubic Meter,1551.548571
Germany,Industrial,2019,July,Million Cubic Meter,2321.975239
Germany,Household,2019,July,Million Cubic Meter,720.380952
Germany,Power,2019,August,Million Cubic Meter,1529.220952
Germany,Industrial,2019,August,Million Cubic Meter,2208.493334
Germany,Household,2019,August,Million Cubic Meter,673.142857
Germany,Power,2019,September,Million Cubic Meter,926.62419
Germany,Industrial,2019,September,Million Cubic Meter,3141.947239
Germany,Household,2019,September,Million Cubic Meter,1254.285714
Germany,Power,2019,October,Million Cubic Meter,1110.437905
Germany,Industrial,2019,October,Million Cubic Meter,3710.80019
Germany,Household,2019,October,Million Cubic Meter,2660.095238
Germany,Power,2019,November,Million Cubic Meter,1003.494857
Germany,Industrial,2019,November,Million Cubic Meter,4325.076572
Germany,Household,2019,November,Million Cubic Meter,4740
Germany,Power,2019,December,Million Cubic Meter,862.18819
Germany,Industrial,2019,December,Million Cubic Meter,4490.478477
Germany,Household,2019,December,Million Cubic Meter,5597.714286
Greece,Power,2024,January,Million Cubic Meter,276.668762
Greece,Industrial,2024,January,Million Cubic Meter,20.498685
Greece,Household,2024,January,Million Cubic Meter,277.844843
Greece,Power,2024,February,Million Cubic Meter,229.079048
Greece,Industrial,2024,February,Million Cubic Meter,25.886778
Greece,Household,2024,February,Million Cubic Meter,210.212699
Greece,Power,2024,March,Million Cubic Meter,277.69385
Greece,Industrial,2024,March,Million Cubic Meter,33.073512
Greece,Household,2024,March,Million Cubic Meter,193.02476
Greece,Power,2024,April,Million Cubic Meter,235.037333
Greece,Industrial,2024,April,Million Cubic Meter,42.222627
Greece,Household,2024,April,Million Cubic Meter,122.389606
Greece,Power,2024,May,Million Cubic Meter,318.490286
Greece,Industrial,2024,May,Million Cubic Meter,83.220525
Greece,Household,2024,May,Million Cubic Meter,72.077631
Greece,Power,2024,June,Million Cubic Meter,385.748571
Greece,Industrial,2024,June,Million Cubic Meter,105.793249
Greece,Household,2024,June,Million Cubic Meter,22.893868
Greece,Power,2024,July,Million Cubic Meter,457.581714
Greece,Industrial,2024,July,Million Cubic Meter,122.281344
Greece,Household,2024,July,Million Cubic Meter,14.748487
Greece,Power,2024,August,Million Cubic Meter,418.22
Greece,Industrial,2024,August,Million Cubic Meter,112.698192
Greece,Household,2024,August,Million Cubic Meter,17.093827
Greece,Power,2024,September,Million Cubic Meter,324.095619
Greece,Industrial,2024,September,Million Cubic Meter,86.02763
Greece,Household,2024,September,Million Cubic Meter,53.265039
Greece,Power,2024,October,Million Cubic Meter,275.394712
Greece,Industrial,2024,October,Million Cubic Meter,56.55886
Greece,Household,2024,October,Million Cubic Meter,118.179768
Greece,Power,2024,November,Million Cubic Meter,409.980571
Greece,Industrial,2024,November,Million Cubic Meter,41.865026
Greece,Household,2024,November,Million Cubic Meter,185.863222
Greece,Power,2024,December,Million Cubic Meter,411.42781
Greece,Industrial,2024,December,Million Cubic Meter,17.39312
Greece,Household,2024,December,Million Cubic Meter,249.29654
Greece,Power,2023,January,Million Cubic Meter,184.903048
Greece,Industrial,2023,January,Million Cubic Meter,11.694178
Greece,Household,2023,January,Million Cubic Meter,192.307753
Greece,Power,2023,February,Million Cubic Meter,189.810095
Greece,Industrial,2023,February,Million Cubic Meter,20.573308
Greece,Household,2023,February,Million Cubic Meter,200.511618
Greece,Power,2023,March,Million Cubic Meter,200.333905
Greece,Industrial,2023,March,Million Cubic Meter,22.808721
Greece,Household,2023,March,Million Cubic Meter,156.562899
Greece,Power,2023,April,Million Cubic Meter,223.530667
Greece,Industrial,2023,April,Million Cubic Meter,36.989586
Greece,Household,2023,April,Million Cubic Meter,109.118713
Greece,Power,2023,May,Million Cubic Meter,181.889905
Greece,Industrial,2023,May,Million Cubic Meter,51.606063
Greece,Household,2023,May,Million Cubic Meter,69.945056
Greece,Power,2023,June,Million Cubic Meter,281.108952
Greece,Industrial,2023,June,Million Cubic Meter,81.378033
Greece,Household,2023,June,Million Cubic Meter,44.261834
Greece,Power,2023,July,Million Cubic Meter,379.954476
Greece,Industrial,2023,July,Million Cubic Meter,100.844097
Greece,Household,2023,July,Million Cubic Meter,23.246757
Greece,Power,2023,August,Million Cubic Meter,324.027429
Greece,Industrial,2023,August,Million Cubic Meter,87.929913
Greece,Household,2023,August,Million Cubic Meter,27.539497
Greece,Power,2023,September,Million Cubic Meter,298.79219
Greece,Industrial,2023,September,Million Cubic Meter,76.05195
Greece,Household,2023,September,Million Cubic Meter,47.503618
Greece,Power,2023,October,Million Cubic Meter,265.805067
Greece,Industrial,2023,October,Million Cubic Meter,49.258956
Greece,Household,2023,October,Million Cubic Meter,95.189669
Greece,Power,2023,November,Million Cubic Meter,195.077143
Greece,Industrial,2023,November,Million Cubic Meter,21.016826
Greece,Household,2023,November,Million Cubic Meter,133.781199
Greece,Power,2023,December,Million Cubic Meter,239.913905
Greece,Industrial,2023,December,Million Cubic Meter,9.30554
Greece,Household,2023,December,Million Cubic Meter,214.446324
Greece,Power,2022,January,Million Cubic Meter,316.702095
Greece,Industrial,2022,January,Million Cubic Meter,34.205159
Greece,Household,2022,January,Million Cubic Meter,251.667557
Greece,Power,2022,February,Million Cubic Meter,298.266095
Greece,Industrial,2022,February,Million Cubic Meter,40.034632
Greece,Household,2022,February,Million Cubic Meter,183.221211
Greece,Power,2022,March,Million Cubic Meter,409.972952
Greece,Industrial,2022,March,Million Cubic Meter,57.337215
Greece,Household,2022,March,Million Cubic Meter,193.523289
Greece,Power,2022,April,Million Cubic Meter,171.670476
Greece,Industrial,2022,April,Million Cubic Meter,38.743309
Greece,Household,2022,April,Million Cubic Meter,95.217174
Greece,Power,2022,May,Million Cubic Meter,242.013333
Greece,Industrial,2022,May,Million Cubic Meter,69.996352
Greece,Household,2022,May,Million Cubic Meter,43.726099
Greece,Power,2022,June,Million Cubic Meter,329.304
Greece,Industrial,2022,June,Million Cubic Meter,99.946037
Greece,Household,2022,June,Million Cubic Meter,11.497154
Greece,Power,2022,July,Million Cubic Meter,452.197333
Greece,Industrial,2022,July,Million Cubic Meter,93.92
Greece,Household,2022,July,Million Cubic Meter,9.04
Greece,Power,2022,August,Million Cubic Meter,425.860571
Greece,Industrial,2022,August,Million Cubic Meter,93.92
Greece,Household,2022,August,Million Cubic Meter,9.04
Greece,Power,2022,September,Million Cubic Meter,253.096
Greece,Industrial,2022,September,Million Cubic Meter,68.86806
Greece,Household,2022,September,Million Cubic Meter,11.110011
Greece,Power,2022,October,Million Cubic Meter,166.602857
